Domain_id,medianSoldPrice,numberSold,highestSoldPrice,lowestSoldPrice,medianSaleListingPrice,numberSaleListing,highestSaleListingPrice,lowestSaleListingPrice,auctionNumberAuctioned,auctionNumberSold,daysOnMarket,medianRentListingPrice,numberRentListing,highestRentListingPrice,lowestRentListingPrice
1567.0,,3.0,510000.0,340000.0,,5.0,1400000.0,340000.0,,,,,,,
11717.0,,1.0,600000.0,600000.0,,1.0,550000.0,550000.0,1.0,,,,,,
18277.0,620000.0,15.0,866000.0,328000.0,550000.0,44.0,1100000.0,280000.0,,,64.0,320.0,10.0,450.0,270.0
28097.0,,1.0,570000.0,570000.0,,1.0,480000.0,480000.0,,,,,,,
30297.0,,,,,,2.0,900000.0,430000.0,,,,,,,
33887.0,,,,,,2.0,500000.0,235000.0,,,,,,,
16747.0,,6.0,1130000.0,370000.0,800000.0,12.0,1100000.0,275000.0,,,,,,,
3977.0,664000.0,46.0,2307000.0,370000.0,637000.0,88.0,2950000.0,345000.0,2.0,1.0,80.0,450.0,86.0,800.0,180.0
13087.0,,6.0,680000.0,370000.0,550000.0,14.0,1250000.0,340000.0,,,,390.0,24.0,670.0,190.0
19677.0,,7.0,1500000.0,330000.0,650000.0,13.0,1450000.0,330000.0,,,,350.0,18.0,570.0,240.0
24257.0,414000.0,22.0,715000.0,358000.0,395000.0,30.0,690000.0,340000.0,,,25.0,390.0,23.0,600.0,180.0
30997.0,518000.0,28.0,715000.0,350000.0,500000.0,46.0,850000.0,330000.0,,,28.0,420.0,67.0,720.0,260.0
33707.0,545000.0,15.0,1395000.0,260000.0,530000.0,23.0,1350000.0,270000.0,,,29.0,395.0,22.0,540.0,260.0
36997.0,620000.0,21.0,965000.0,425000.0,590000.0,31.0,1300000.0,80000.0,,,41.0,,9.0,550.0,300.0
37927.0,758000.0,34.0,1325000.0,530000.0,695000.0,51.0,1595000.0,500000.0,,,29.0,440.0,31.0,600.0,290.0
43367.0,,2.0,680000.0,550000.0,,3.0,875000.0,530000.0,,,,,3.0,520.0,390.0
43697.0,561000.0,24.0,850000.0,260000.0,530000.0,33.0,750000.0,310000.0,,,60.0,420.0,23.0,600.0,270.0
7567.0,451000.0,22.0,915000.0,300000.0,440000.0,35.0,875000.0,295000.0,,,29.0,400.0,17.0,490.0,320.0
13007.0,458000.0,36.0,1300000.0,350000.0,468000.0,59.0,1500000.0,270000.0,1.0,,44.0,400.0,21.0,495.0,270.0
19827.0,,9.0,700000.0,448000.0,589000.0,27.0,680000.0,395000.0,,,,433.0,12.0,450.0,380.0
35317.0,,3.0,750000.0,473000.0,,5.0,950000.0,420000.0,,,,,3.0,600.0,380.0
35957.0,,1.0,560000.0,560000.0,,1.0,460000.0,460000.0,,,,,,,
44787.0,,,,,,1.0,690000.0,690000.0,,,,,,,
16637.0,517000.0,66.0,900000.0,189000.0,500000.0,90.0,1585000.0,110000.0,2.0,,30.0,400.0,63.0,620.0,220.0
20447.0,531000.0,70.0,1030000.0,327000.0,550000.0,104.0,985000.0,285000.0,1.0,,35.0,400.0,61.0,525.0,280.0
17877.0,,5.0,1500000.0,580000.0,,5.0,850000.0,579000.0,,,,,3.0,500.0,380.0
33827.0,,2.0,1040000.0,865000.0,,2.0,1050000.0,830000.0,,,,,,,
8207.0,,1.0,935000.0,935000.0,,2.0,3600000.0,900000.0,,,,,,,
18557.0,,3.0,8800000.0,2775000.0,,3.0,6500000.0,3938000.0,1.0,1.0,,,,,
30477.0,,3.0,3650000.0,1400000.0,,4.0,3100000.0,1350000.0,1.0,1.0,,,1.0,460.0,460.0
34687.0,,1.0,810000.0,810000.0,,1.0,840000.0,840000.0,,,,,,,
44557.0,945000.0,31.0,2575000.0,650000.0,1149000.0,50.0,2600000.0,590000.0,2.0,1.0,41.0,480.0,19.0,850.0,375.0
44567.0,,2.0,1300000.0,1120000.0,,4.0,1650000.0,275000.0,,,,,1.0,825.0,825.0
17247.0,,,,,,1.0,1200000.0,1200000.0,,,,,,,
33997.0,,1.0,410000.0,410000.0,,1.0,380000.0,380000.0,,,,,1.0,650.0,650.0
4927.0,,,,,,2.0,880000.0,880000.0,,,,,,,
6717.0,,1.0,1450000.0,1450000.0,,4.0,1700000.0,1200000.0,,,,,2.0,500.0,380.0
15737.0,1045000.0,45.0,4905000.0,690000.0,814000.0,144.0,4000000.0,247000.0,9.0,5.0,43.0,500.0,45.0,740.0,290.0
15757.0,,5.0,2900000.0,1720000.0,,9.0,2900000.0,1500000.0,1.0,,,,,,
34807.0,825000.0,26.0,1220000.0,432000.0,790000.0,56.0,2950000.0,240000.0,,,30.0,440.0,10.0,570.0,400.0
37037.0,,,,,,2.0,2300000.0,1950000.0,1.0,,,,,,
9267.0,,1.0,5600000.0,5600000.0,,,,,,,,,,,
24657.0,,5.0,2055000.0,955000.0,1463000.0,17.0,4500000.0,950000.0,1.0,1.0,,,2.0,850.0,610.0
27277.0,,,,,,2.0,1050000.0,870000.0,,,,,1.0,600.0,600.0
28297.0,1677000.0,11.0,5100000.0,990000.0,1748000.0,26.0,8900000.0,965000.0,,,126.0,,5.0,3500.0,500.0
30407.0,1200000.0,15.0,2500000.0,510000.0,783000.0,34.0,3900000.0,500000.0,,,47.0,650.0,10.0,850.0,355.0
34347.0,975000.0,21.0,1540000.0,602000.0,945000.0,36.0,1800000.0,59000.0,6.0,4.0,16.0,,7.0,530.0,380.0
42497.0,250000.0,11.0,320000.0,90000.0,260000.0,22.0,615000.0,150000.0,,,,,2.0,300.0,260.0
63637.0,,1.0,849000.0,849000.0,,,,,,,,,,,
15127.0,,1.0,786000.0,786000.0,,,,,,,,,,,
17587.0,,6.0,800000.0,471000.0,675000.0,13.0,2750000.0,445000.0,,,,,2.0,440.0,280.0
19427.0,,1.0,685000.0,685000.0,,,,,,,,,,,
33087.0,,1.0,740000.0,740000.0,,1.0,725000.0,725000.0,,,,,,,
4367.0,,3.0,270000.0,105000.0,,5.0,270000.0,119000.0,,,,,,,
26857.0,,4.0,310000.0,99000.0,,5.0,449000.0,165000.0,,,,,1.0,320.0,320.0
6007.0,,1.0,177000.0,177000.0,,,,,,,,,1.0,195.0,195.0
19037.0,,2.0,159000.0,65000.0,,4.0,259000.0,145000.0,,,,,2.0,275.0,235.0
29467.0,,5.0,290000.0,135000.0,,7.0,549000.0,89000.0,,,,,3.0,280.0,190.0
23237.0,,,,,,1.0,415000.0,415000.0,,,,,,,
42757.0,,3.0,144000.0,42000.0,,,,,,,,,1.0,320.0,320.0
1917.0,,8.0,870000.0,210000.0,565000.0,11.0,880000.0,220000.0,,,,,4.0,540.0,300.0
21797.0,,2.0,1100000.0,980000.0,,,,,,,,,,,
27017.0,,1.0,1540000.0,1540000.0,,,,,,,,,,,
29707.0,686000.0,12.0,1250000.0,365000.0,582000.0,17.0,4900000.0,245000.0,1.0,1.0,,,3.0,,250.0
41637.0,,8.0,780000.0,90000.0,415000.0,10.0,795000.0,200000.0,,,,,4.0,490.0,345.0
16717.0,,1.0,500000.0,500000.0,,1.0,497000.0,497000.0,,,,,,,
26527.0,,,,,,1.0,1400000.0,1400000.0,,,,,1.0,480.0,480.0
38617.0,,,,,,1.0,360000.0,360000.0,,,,,,,
10387.0,,1.0,200000.0,200000.0,,1.0,75000.0,75000.0,,,,,,,
2607.0,,1.0,260000.0,260000.0,,2.0,2800000.0,2800000.0,,,,,,,
34667.0,428000.0,22.0,880000.0,199000.0,450000.0,42.0,1200000.0,220000.0,,,57.0,,,,
13227.0,581000.0,75.0,1530000.0,281000.0,550000.0,95.0,1040000.0,38000.0,11.0,9.0,49.0,410.0,43.0,,165.0
13307.0,,3.0,1700000.0,700000.0,,1.0,,,1.0,1.0,,,,,
43627.0,,4.0,2520000.0,193000.0,,3.0,1290000.0,173000.0,1.0,1.0,,,,,
13607.0,,9.0,505000.0,160000.0,350000.0,16.0,500000.0,165000.0,,,,,1.0,480.0,480.0
104467.0,,1.0,440000.0,440000.0,,,,,,,,,,,
27037.0,,,,,,1.0,200000.0,200000.0,,,,,,,
37597.0,,2.0,315000.0,135000.0,,3.0,675000.0,228000.0,,,,,1.0,340.0,340.0
17457.0,,1.0,238000.0,238000.0,,3.0,250000.0,149000.0,,,,,,,
40267.0,330000.0,11.0,510000.0,220000.0,299000.0,18.0,500000.0,185000.0,,,,,5.0,350.0,18.0
24137.0,,4.0,350000.0,220000.0,,5.0,370000.0,240000.0,,,,,,,
25427.0,675000.0,11.0,2100000.0,465000.0,527000.0,51.0,1600000.0,249000.0,,,,,3.0,500.0,300.0
104497.0,,1.0,385000.0,385000.0,,3.0,1150000.0,1100000.0,,,,,,,
35177.0,315000.0,16.0,650000.0,180000.0,390000.0,27.0,670000.0,165000.0,,,54.0,,1.0,210.0,210.0
48797.0,,1.0,210000.0,210000.0,,2.0,550000.0,185000.0,,,,,,,
40527.0,,1.0,880000.0,880000.0,,,,,,,,,,,
2057.0,,1.0,465000.0,465000.0,,1.0,464000.0,464000.0,,,,,,,
3897.0,430000.0,84.0,1130000.0,227000.0,430000.0,147.0,1150000.0,150000.0,,,47.0,420.0,51.0,750.0,26.0
9027.0,,,,,,1.0,1145000.0,1145000.0,,,,,1.0,650.0,650.0
16687.0,,1.0,700000.0,700000.0,,,,,,,,,,,
23807.0,,1.0,655000.0,655000.0,,3.0,818000.0,600000.0,,,,,,,
24517.0,,,,,,1.0,600000.0,600000.0,,,,,,,
38497.0,,,,,,1.0,300000.0,300000.0,,,,,,,
44257.0,,2.0,840000.0,530000.0,,2.0,790000.0,450000.0,,,,,,,
6267.0,,,,,,1.0,840000.0,840000.0,,,,,1.0,395.0,395.0
9817.0,,1.0,300000.0,300000.0,,,,,,,,,,,
37087.0,,,,,,2.0,1950000.0,1200000.0,,,,,,,
43287.0,,1.0,676000.0,676000.0,,1.0,425000.0,425000.0,,,,,,,
4697.0,,3.0,900000.0,610000.0,,7.0,990000.0,540000.0,,,,,,,
14347.0,,2.0,2550000.0,1625000.0,,2.0,1480000.0,1480000.0,1.0,1.0,,,,,
24017.0,,,,,,1.0,625000.0,625000.0,1.0,,,,,,
30447.0,,2.0,2750000.0,720000.0,,3.0,2750000.0,740000.0,,,,,1.0,460.0,460.0
31007.0,,1.0,2500000.0,2500000.0,,1.0,,,1.0,1.0,,,,,
40787.0,1022000.0,11.0,1320000.0,550000.0,995000.0,22.0,1395000.0,449000.0,1.0,,,,4.0,550.0,390.0
40807.0,,1.0,2450000.0,2450000.0,,3.0,2025000.0,1125000.0,,,,,1.0,1500.0,1500.0
3137.0,,1.0,840000.0,840000.0,,1.0,785000.0,785000.0,,,,,,,
11407.0,885000.0,43.0,1942000.0,425000.0,890000.0,57.0,3000000.0,460000.0,,,71.0,475.0,18.0,675.0,290.0
12587.0,,2.0,630000.0,480000.0,,3.0,1005000.0,450000.0,,,,,,,
12647.0,,1.0,895000.0,895000.0,,1.0,815000.0,815000.0,,,,,,,
18507.0,,8.0,1300000.0,708000.0,869000.0,15.0,1295000.0,200000.0,,,,,1.0,395.0,395.0
24597.0,,4.0,884000.0,525000.0,,5.0,1050000.0,525000.0,1.0,,,,,,
29487.0,,1.0,1195000.0,1195000.0,,1.0,1195000.0,1195000.0,,,,,,,
33177.0,,2.0,4425000.0,1550000.0,,2.0,4050000.0,1750000.0,,,,,,,
10767.0,525000.0,22.0,968000.0,250000.0,550000.0,30.0,985000.0,190000.0,,,39.0,,9.0,460.0,310.0
48337.0,,,,,,1.0,1230000.0,1230000.0,,,,,,,
40567.0,,1.0,465000.0,465000.0,,1.0,430000.0,430000.0,,,,,,,
12597.0,,1.0,1350000.0,1350000.0,,1.0,1250000.0,1250000.0,,,,,,,
25037.0,850000.0,11.0,1255000.0,660000.0,795000.0,18.0,1230000.0,600000.0,1.0,1.0,,,2.0,530.0,520.0
2247.0,615000.0,14.0,865000.0,344000.0,674000.0,28.0,3500000.0,385000.0,,,,,5.0,550.0,350.0
4177.0,,1.0,710000.0,710000.0,,1.0,650000.0,650000.0,,,,,,,
6837.0,,1.0,3000000.0,3000000.0,,1.0,2950000.0,2950000.0,,,,,,,
19507.0,,,,,,2.0,4000000.0,1500000.0,,,,,,,
7697.0,,,,,,1.0,950000.0,950000.0,,,,,,,
12887.0,,3.0,1550000.0,1155000.0,,3.0,1400000.0,995000.0,,,,,,,
24847.0,,,,,,1.0,1595000.0,1595000.0,,,,,,,
27227.0,,1.0,767000.0,767000.0,,1.0,695000.0,695000.0,,,,,,,
37017.0,,,,,,1.0,1350000.0,1350000.0,,,,,,,
41877.0,,,,,,1.0,849000.0,849000.0,,,,,,,
6927.0,,,,,,1.0,2750000.0,2750000.0,,,,,1.0,575.0,575.0
11067.0,,3.0,1230000.0,573000.0,,6.0,1250000.0,549000.0,,,,,,,
17237.0,,2.0,935000.0,840000.0,,6.0,2600000.0,848000.0,,,,,1.0,470.0,470.0
22137.0,,2.0,1500000.0,750000.0,,1.0,1400000.0,1400000.0,,,,,,,
29597.0,,5.0,4185000.0,450000.0,,6.0,5100000.0,630000.0,,,,,,,
16797.0,,4.0,940000.0,788000.0,845000.0,10.0,1250000.0,615000.0,1.0,,,,1.0,6.0,6.0
24027.0,,6.0,1871000.0,720000.0,,12.0,2850000.0,698000.0,6.0,4.0,,,1.0,490.0,490.0
6487.0,,2.0,465000.0,465000.0,,1.0,450000.0,450000.0,,,,,,,
43927.0,,1.0,400000.0,400000.0,,1.0,360000.0,360000.0,,,,,,,
8647.0,,1.0,581000.0,581000.0,,1.0,510000.0,510000.0,,,,,,,
28527.0,,1.0,475000.0,475000.0,,2.0,980000.0,430000.0,,,,,1.0,250.0,250.0
63987.0,,,,,,1.0,550000.0,550000.0,,,,,,,
12797.0,,3.0,620000.0,420000.0,,7.0,1900000.0,420000.0,,,,,4.0,475.0,280.0
13597.0,,1.0,432000.0,432000.0,,2.0,415000.0,360000.0,,,,,,,
16307.0,,,,,,1.0,1100000.0,1100000.0,,,,,,,
2467.0,,3.0,225000.0,65000.0,,3.0,395000.0,229000.0,,,,,,,
27857.0,,1.0,160000.0,160000.0,,,,,,,,,,,
5677.0,,1.0,349000.0,349000.0,,2.0,530000.0,349000.0,,,,,,,
8807.0,,1.0,375000.0,375000.0,,1.0,399000.0,399000.0,,,,,,,
17687.0,391000.0,84.0,1050000.0,70000.0,383000.0,156.0,1250000.0,210000.0,,,33.0,350.0,46.0,480.0,55.0
32407.0,,1.0,270000.0,270000.0,,3.0,325000.0,160000.0,,,,,1.0,284.0,284.0
16487.0,,2.0,329000.0,192000.0,,5.0,350000.0,175000.0,,,,,,,
7647.0,,,,,,1.0,725000.0,725000.0,,,,,,,
45737.0,443000.0,12.0,699000.0,180000.0,455000.0,30.0,1150000.0,215000.0,,,,,6.0,380.0,285.0
4907.0,,2.0,360000.0,295000.0,,2.0,338000.0,295000.0,,,,,,,
5787.0,,3.0,450000.0,290000.0,,8.0,695000.0,310000.0,,,,,1.0,295.0,295.0
7357.0,,1.0,650000.0,650000.0,,,,,,,,,,,
10157.0,,4.0,667000.0,275000.0,,5.0,650000.0,265000.0,,,,,,,
24807.0,401000.0,30.0,760000.0,250000.0,415000.0,46.0,2300000.0,250000.0,3.0,2.0,51.0,350.0,10.0,557.0,270.0
10567.0,,,,,,1.0,450000.0,450000.0,,,,,,,
12937.0,,,,,,1.0,699000.0,699000.0,,,,,,,
32027.0,,1.0,357000.0,357000.0,430000.0,13.0,799000.0,260000.0,,,,,,,
35917.0,,6.0,700000.0,265000.0,407000.0,12.0,775000.0,250000.0,,,,,4.0,2000.0,330.0
37847.0,,1.0,460000.0,460000.0,,,,,,,,,1.0,550.0,550.0
16817.0,,1.0,475000.0,475000.0,,3.0,770000.0,359000.0,,,,,,,
29747.0,,,,,,1.0,575000.0,575000.0,,,,,,,
34927.0,,7.0,615000.0,285000.0,495000.0,26.0,1100000.0,270000.0,,,,,5.0,599.0,330.0
30577.0,,2.0,425000.0,390000.0,,3.0,449000.0,390000.0,1.0,1.0,,,,,
40157.0,,1.0,365000.0,365000.0,,4.0,450000.0,365000.0,,,,,,,
25667.0,,3.0,399000.0,275000.0,,5.0,519000.0,285000.0,,,,,1.0,315.0,315.0
44687.0,,,,,,1.0,450000.0,450000.0,,,,,,,
44707.0,,2.0,435000.0,413000.0,,1.0,435000.0,435000.0,,,,,,,
35387.0,465000.0,96.0,1265000.0,219000.0,495000.0,159.0,1280000.0,189000.0,4.0,4.0,65.0,400.0,62.0,650.0,250.0
45197.0,,6.0,920000.0,295000.0,,9.0,995000.0,269000.0,,,,,2.0,510.0,390.0
26187.0,,1.0,495000.0,495000.0,,2.0,599000.0,480000.0,,,,,1.0,470.0,470.0
2727.0,748000.0,28.0,1950000.0,585000.0,737000.0,49.0,1690000.0,469000.0,1.0,1.0,37.0,420.0,15.0,457.0,350.0
25557.0,,,,,,1.0,800000.0,800000.0,,,,,,,
37667.0,,,,,,1.0,1100000.0,1100000.0,,,,,,,
38397.0,,,,,,1.0,3990000.0,3990000.0,,,,,,,
36247.0,,1.0,700000.0,700000.0,,1.0,690000.0,690000.0,,,,,1.0,395.0,395.0
4227.0,,,,,,1.0,770000.0,770000.0,,,,,,,
22577.0,,2.0,325000.0,227000.0,,4.0,325000.0,200000.0,,,,,,,
35757.0,,4.0,880000.0,662000.0,,7.0,950000.0,665000.0,,,,,1.0,290.0,290.0
38057.0,,2.0,315000.0,228000.0,,3.0,515000.0,215000.0,,,,,,,
43597.0,,2.0,450000.0,190000.0,,3.0,500000.0,200000.0,,,,,,,
17847.0,,1.0,710000.0,710000.0,,1.0,680000.0,680000.0,,,,,,,
23947.0,,1.0,480000.0,480000.0,,2.0,480000.0,395000.0,,,,,2.0,385.0,290.0
19577.0,,5.0,1550000.0,790000.0,,8.0,1500000.0,750000.0,1.0,,,,,,
23587.0,,4.0,1165000.0,760000.0,,8.0,1930000.0,740000.0,,,,,,,
39547.0,,6.0,1250000.0,660000.0,832000.0,10.0,1150000.0,649000.0,1.0,,,,,,
35167.0,,2.0,252000.0,70000.0,,1.0,255000.0,255000.0,,,,,,,
63607.0,,2.0,380000.0,125000.0,,,,,,,,,,,
23007.0,,1.0,162000.0,162000.0,,1.0,169000.0,169000.0,,,,,,,
30177.0,,1.0,429000.0,429000.0,,1.0,435000.0,435000.0,,,,,,,
25387.0,,,,,,1.0,230000.0,230000.0,,,,,,,
11057.0,,1.0,620000.0,620000.0,,4.0,775000.0,575000.0,,,,,1.0,350.0,350.0
16577.0,484000.0,19.0,1000000.0,346000.0,505000.0,30.0,1300000.0,330000.0,1.0,1.0,44.0,340.0,25.0,450.0,255.0
25497.0,383000.0,50.0,730000.0,205000.0,385000.0,100.0,1088000.0,73000.0,,,41.0,315.0,29.0,420.0,240.0
30157.0,,,,,,1.0,355000.0,355000.0,,,,,,,
36447.0,,1.0,754000.0,754000.0,,1.0,749000.0,749000.0,,,,,1.0,300.0,300.0
40127.0,,2.0,628000.0,628000.0,,2.0,630000.0,630000.0,,,,,,,
64047.0,,1.0,300000.0,300000.0,,,,,,,,,,,
27477.0,,1.0,450000.0,450000.0,,1.0,450000.0,450000.0,,,,,,,
63837.0,,2.0,540000.0,255000.0,,2.0,570000.0,530000.0,,,,,2.0,360.0,330.0
37647.0,349000.0,45.0,735000.0,185000.0,379000.0,70.0,730000.0,175000.0,3.0,1.0,23.0,330.0,22.0,470.0,220.0
22427.0,,2.0,465000.0,420000.0,,2.0,470000.0,465000.0,,,,,,,
25007.0,,8.0,775000.0,416000.0,650000.0,21.0,2000000.0,420000.0,,,,,7.0,500.0,375.0
31227.0,,,,,,1.0,1400000.0,1400000.0,,,,,,,
41997.0,,1.0,915000.0,915000.0,,2.0,975000.0,895000.0,,,,,,,
8607.0,739000.0,39.0,1615000.0,510000.0,744000.0,71.0,2700000.0,495000.0,1.0,,37.0,400.0,19.0,625.0,320.0
27507.0,,1.0,1760000.0,1760000.0,,1.0,1650000.0,1650000.0,,,,,,,
9047.0,,2.0,979000.0,845000.0,,6.0,1650000.0,520000.0,,,,,2.0,380.0,340.0
14267.0,,1.0,915000.0,915000.0,,1.0,915000.0,915000.0,,,,,1.0,500.0,500.0
17447.0,,1.0,1500000.0,1500000.0,,1.0,1450000.0,1450000.0,,,,,1.0,330.0,330.0
25647.0,,7.0,1030000.0,606000.0,,8.0,995000.0,595000.0,,,,,1.0,525.0,525.0
29087.0,,2.0,1100000.0,795000.0,,3.0,1820000.0,810000.0,,,,,,,
13617.0,,4.0,1300000.0,840000.0,,6.0,1700000.0,695000.0,,,,,,,
26427.0,,3.0,1560000.0,665000.0,,5.0,1495000.0,650000.0,,,,,1.0,380.0,380.0
30587.0,,4.0,850000.0,633000.0,,8.0,975000.0,545000.0,,,,,4.0,450.0,325.0
43177.0,,1.0,920000.0,920000.0,,2.0,920000.0,725000.0,,,,,,,
39007.0,,4.0,1100000.0,721000.0,,4.0,935000.0,590000.0,1.0,1.0,,,,,
2917.0,,6.0,408000.0,233000.0,,3.0,404000.0,295000.0,1.0,1.0,,,1.0,550.0,550.0
19477.0,,,,,,1.0,3500000.0,3500000.0,1.0,,,,,,
3737.0,,3.0,675000.0,480000.0,,5.0,725000.0,510000.0,,,,,,,
5027.0,,1.0,1000000.0,1000000.0,,1.0,,,1.0,,,,,,
13207.0,,,,,,1.0,500000.0,500000.0,,,,,,,
23477.0,550000.0,11.0,665000.0,438000.0,523000.0,15.0,650000.0,230000.0,1.0,,,,9.0,550.0,450.0
38897.0,,2.0,600000.0,590000.0,,4.0,584000.0,500000.0,,,,,,,
41347.0,,,,,,1.0,745000.0,745000.0,,,,,,,
43497.0,460000.0,69.0,2500000.0,313000.0,449000.0,81.0,2500000.0,289000.0,4.0,2.0,26.0,410.0,86.0,560.0,210.0
44317.0,503000.0,117.0,1440000.0,250000.0,495000.0,140.0,1400000.0,189000.0,19.0,5.0,30.0,410.0,158.0,650.0,200.0
33677.0,,1.0,155000.0,155000.0,,2.0,248000.0,155000.0,,,,,,,
9827.0,310000.0,14.0,705000.0,119000.0,265000.0,39.0,985000.0,45000.0,,,,,2.0,787.0,280.0
11107.0,,1.0,368000.0,368000.0,,1.0,410000.0,410000.0,,,,,,,
25697.0,,,,,,1.0,1700000.0,1700000.0,,,,,,,
22927.0,,,,,,2.0,265000.0,130000.0,,,,,,,
22007.0,,5.0,350000.0,205000.0,275000.0,17.0,610000.0,65000.0,,,,,,,
3587.0,661000.0,19.0,1300000.0,472000.0,678000.0,40.0,1500000.0,445000.0,,,48.0,,9.0,625.0,298.0
37617.0,,1.0,925000.0,925000.0,,4.0,1350000.0,669000.0,,,,,,,
44917.0,,1.0,816000.0,816000.0,,2.0,1295000.0,769000.0,,,,,,,
35197.0,435000.0,15.0,1100000.0,350000.0,520000.0,25.0,1100000.0,325000.0,,,78.0,,6.0,1200.0,260.0
6317.0,,1.0,950000.0,950000.0,,1.0,900000.0,900000.0,,,,,,,
45397.0,750000.0,11.0,1900000.0,400000.0,879000.0,16.0,1695000.0,578000.0,2.0,2.0,,,2.0,520.0,290.0
9087.0,380000.0,10.0,700000.0,160000.0,375000.0,14.0,650000.0,225000.0,1.0,1.0,,,3.0,380.0,300.0
41747.0,,1.0,330000.0,330000.0,,3.0,1000000.0,220000.0,,,,,2.0,450.0,450.0
4087.0,,1.0,977000.0,977000.0,,1.0,870000.0,870000.0,,,,,,,
16647.0,,1.0,1340000.0,1340000.0,,3.0,2000000.0,1290000.0,,,,,1.0,650.0,650.0
22997.0,685000.0,15.0,2250000.0,575000.0,669000.0,39.0,7980000.0,290000.0,3.0,1.0,55.0,,2.0,515.0,420.0
31237.0,,,,,,3.0,2750000.0,1800000.0,,,,,,,
4387.0,695000.0,29.0,1600000.0,380000.0,583000.0,406.0,2000000.0,309000.0,19.0,17.0,45.0,415.0,22.0,730.0,330.0
6097.0,616000.0,26.0,850000.0,305000.0,564000.0,63.0,920000.0,270000.0,1.0,,31.0,380.0,16.0,500.0,300.0
9457.0,,,,,,1.0,2500000.0,2500000.0,,,,,,,
37897.0,,,,,,2.0,970000.0,925000.0,1.0,,,,,,
48717.0,,,,,,1.0,,,1.0,,,,,,
38207.0,,1.0,650000.0,650000.0,,1.0,650000.0,650000.0,,,,,,,
41037.0,,1.0,900000.0,900000.0,,1.0,900000.0,900000.0,,,,,,,
42807.0,,2.0,530000.0,340000.0,,2.0,430000.0,360000.0,,,,,,,
36117.0,413000.0,30.0,1150000.0,190000.0,461000.0,54.0,2500000.0,199000.0,1.0,,112.0,350.0,16.0,380.0,290.0
40747.0,,,,,,1.0,790000.0,790000.0,,,,,,,
43707.0,,1.0,575000.0,575000.0,,2.0,1350000.0,1200000.0,,,,,,,
11327.0,,1.0,880000.0,880000.0,,2.0,950000.0,850000.0,,,,,,,
41377.0,,1.0,685000.0,685000.0,,1.0,1450000.0,1450000.0,,,,,,,
41947.0,609000.0,94.0,1500000.0,369000.0,595000.0,235.0,7200000.0,67000.0,14.0,5.0,48.0,390.0,93.0,550.0,320.0
13387.0,,2.0,1400000.0,1400000.0,,6.0,1700000.0,1350000.0,,,,,,,
19287.0,,1.0,520000.0,520000.0,,2.0,1800000.0,410000.0,,,,,,,
21597.0,,2.0,1250000.0,1225000.0,,2.0,1250000.0,1100000.0,,,,,1.0,500.0,500.0
21617.0,,2.0,1275000.0,650000.0,,8.0,2900000.0,600000.0,,,,,1.0,400.0,400.0
32567.0,,1.0,2100000.0,2100000.0,,1.0,1950000.0,1950000.0,,,,,1.0,520.0,520.0
43777.0,755000.0,24.0,3050000.0,450000.0,798000.0,51.0,3700000.0,475000.0,,,40.0,430.0,15.0,550.0,300.0
18697.0,,,,,,1.0,2400000.0,2400000.0,,,,,1.0,440.0,440.0
21447.0,600000.0,57.0,1500000.0,400000.0,581000.0,156.0,2500000.0,200000.0,5.0,4.0,45.0,410.0,33.0,800.0,280.0
21477.0,,1.0,840000.0,840000.0,,4.0,1850000.0,640000.0,,,,,,,
40327.0,,2.0,1250000.0,800000.0,,4.0,1250000.0,780000.0,,,,,,,
18287.0,,4.0,1075000.0,550000.0,955000.0,10.0,1790000.0,790000.0,,,,,,,
42147.0,,7.0,1610000.0,625000.0,870000.0,11.0,3491000.0,650000.0,,,,,1.0,420.0,420.0
33647.0,,3.0,872000.0,620000.0,,4.0,795000.0,550000.0,,,,,,,
38767.0,,1.0,1260000.0,1260000.0,,2.0,870000.0,710000.0,,,,,,,
7797.0,508000.0,29.0,1970000.0,220000.0,500000.0,39.0,1995000.0,130000.0,15.0,11.0,69.0,,8.0,550.0,200.0
33067.0,,1.0,113000.0,113000.0,,,,,,,,,,,
39747.0,,1.0,770000.0,770000.0,,1.0,790000.0,790000.0,1.0,,,,,,
43127.0,,1.0,350000.0,350000.0,,1.0,,,1.0,1.0,,,,,
36497.0,,7.0,640000.0,285000.0,,9.0,650000.0,230000.0,,,,,3.0,400.0,300.0
9617.0,,8.0,870000.0,220000.0,,8.0,760000.0,175000.0,1.0,,,,3.0,310.0,295.0
36427.0,,2.0,320000.0,147000.0,,1.0,380000.0,380000.0,,,,,,,
11737.0,,3.0,540000.0,280000.0,,3.0,500000.0,280000.0,,,,,1.0,340.0,340.0
41647.0,,1.0,347000.0,347000.0,,1.0,300000.0,300000.0,,,,,,,
23967.0,,1.0,275000.0,275000.0,,3.0,380000.0,250000.0,,,,,,,
33207.0,,1.0,1150000.0,1150000.0,,5.0,1890000.0,729000.0,,,,,3.0,650.0,375.0
33547.0,,,,,,1.0,2700000.0,2700000.0,,,,,,,
35807.0,,1.0,619000.0,619000.0,,1.0,625000.0,625000.0,,,,,,,
39687.0,316000.0,10.0,963000.0,230000.0,345000.0,21.0,920000.0,285000.0,2.0,1.0,,,9.0,470.0,270.0
10427.0,318000.0,10.0,650000.0,220000.0,320000.0,14.0,650000.0,200000.0,4.0,3.0,,,2.0,300.0,300.0
