streetNumber,streetName,streetType,suburb,postcode,state,geoLocation,propertyType,bedrooms,bathrooms,carspaces,result,agent,id,agencyId,agencyName,agencyProfilePageUrl,propertyDetailsUrl,price,unitNumber,area,second_ID,canonicalUrl,areaSize,photos
2a,Hillman,Av,McCrae,3938.0,Vic,"{'latitude': -38.3610834, 'longitude': 144.9241288}",House,5,2.0,4.0,AUVB,Black Fox Real Estate,2017631084,32957,Black Fox Real Estate,https://www.domain.com.au/real-estate-agencies/blackfoxrealestate-32957,https://www.domain.com.au/2a-hillman-avenue-mccrae-vic-3938-2017631084,1140000,,0,MM-3890-ZX,https://www.domain.com.au/property-profile/2a-hillman-avenue-mccrae-vic-3938,495,https://bucket-api.domain.com.au/v1/bucket/image/2017631084_12_1_220301_083636-w1500-h1000
22,Prospect Hill,Rd,McCrae,3938.0,Vic,"{'latitude': -38.347311, 'longitude': 144.9358643}",House,4,2.0,3.0,AUSD,Belle Property Dromana,2017644415,32621,Belle Property Dromana,https://www.domain.com.au/real-estate-agencies/bellepropertydromana-32621,https://www.domain.com.au/22-prospect-hill-road-mccrae-vic-3938-2017644415,2840000,,0,CF-2435-FG,https://www.domain.com.au/property-profile/22-prospect-hill-road-mccrae-vic-3938,729,https://bucket-api.domain.com.au/v1/bucket/image/2017644415_1_1_220307_055902-w4500-h3000
422-428,Collins,St,Melbourne,3000.0,Vic,"{'latitude': -37.8166878, 'longitude': 144.959966}",Unit,2,1.0,0.0,AUSD,Belle Property Carlton,2017626346,24322,Belle Property Carlton,https://www.domain.com.au/real-estate-agencies/bellepropertycarlton-24322,https://www.domain.com.au/403-422-collins-street-melbourne-vic-3000-2017626346,883000,403,0,RL-1006-DU,0,0,0
594,St Kilda,Rd,Melbourne,3004.0,Vic,"{'latitude': -37.8496926, 'longitude': 144.9796418}",Unit,1,1.0,1.0,PTSD,Philip Webb Ringwood,2017606355,4877,Philip Webb Real Estate Ringwood,https://www.domain.com.au/real-estate-agencies/philipwebbringwood,https://www.domain.com.au/1402-594-st-kilda-road-melbourne-vic-3004-2017606355,392000,1402,0,PL-1131-UW,https://www.domain.com.au/property-profile/594-st-kilda-road-melbourne-vic-3004,2317,https://bucket-api.domain.com.au/v1/bucket/image/w450-h600-6586062_1_pi_150226_050809
30,Church,St,Melton,3337.0,Vic,"{'latitude': -37.6804202, 'longitude': 144.5831534}",House,3,1.0,4.0,AUSA,RW St Albans,2017641901,11693,Ray White St Albans,https://www.domain.com.au/real-estate-agencies/raywhitestalbans-11693,https://www.domain.com.au/30-church-street-melton-vic-3337-2017641901,680000,,0,EI-0512-PJ,https://www.domain.com.au/property-profile/30-church-street-melton-vic-3337,790,https://bucket-api.domain.com.au/v1/bucket/image/2017641901_10_1_220305_092613-w2000-h1500
15,Birdswing,Tce,Melton South,3338.0,Vic,"{'latitude': -37.7166794, 'longitude': 144.5744329}",House,4,2.0,2.0,AUSD,Barry Plant Melton,2017662445,12902,Barry Plant Melton,https://www.domain.com.au/real-estate-agencies/barryplantmelton-12902,https://www.domain.com.au/15-birdswing-terrace-melton-south-vic-3338-2017662445,593000,,0,QL-9997-UY,https://www.domain.com.au/property-profile/15-birdswing-terrace-melton-south-vic-3338,580,https://bucket-api.domain.com.au/v1/bucket/image/2017662445_1_1_220315_014048-w4200-h2803
3,Avenza,St,Mentone,3194.0,Vic,"{'latitude': -37.981831, 'longitude': 145.075844}",House,3,1.0,2.0,AUSD,Hodges Mentone/Chelsea,2017649290,3918,Hodges Mentone/Chelsea,https://www.domain.com.au/real-estate-agencies/hodgesmentonechelsea-3918,https://www.domain.com.au/3-avenza-street-mentone-vic-3194-2017649290,1610000,,0,VG-2036-AX,https://www.domain.com.au/property-profile/3-avenza-street-mentone-vic-3194,809,https://bucket-api.domain.com.au/v1/bucket/image/2017649290_1_1_220309_012818-w1600-h1067
41A,Beach,Rd,Mentone,3194.0,Vic,"{'latitude': -37.9857967, 'longitude': 145.0533653}",House,3,2.0,4.0,AUSP,Biggin & Scott - Aspendale,2017653043,17769,Biggin & Scott Aspendale,https://www.domain.com.au/real-estate-agencies/bigginscottaspendale-17769,https://www.domain.com.au/41a-beach-road-mentone-vic-3194-2017653043,2750000,,0,BX-0511-QO,https://www.domain.com.au/property-profile/41a-beach-road-mentone-vic-3194,587,https://bucket-api.domain.com.au/v1/bucket/image/2017653043_1_1_220310_011438-w1500-h999
93,Glenelg,Dr,Mentone,3194.0,Vic,"{'latitude': -37.9753362, 'longitude': 145.0770984}",House,4,3.0,2.0,AUSD,O'Brien Real Estate Keysborough,2017646690,31194,OBrien Real Estate Keysborough,https://www.domain.com.au/real-estate-agencies/obrienrealestatekeysborough-31194,https://www.domain.com.au/93-glenelg-drive-mentone-vic-3194-2017646690,1591000,,0,LB-2303-LX,https://www.domain.com.au/property-profile/93-glenelg-drive-mentone-vic-3194,595,https://bucket-api.domain.com.au/v1/bucket/image/2017646690_1_1_220308_052040-w1400-h933
76,Nepean,Hwy,Mentone,3194.0,Vic,"{'latitude': -37.9794023, 'longitude': 145.0683303}",House,2,1.0,1.0,AUSD,BP Bayside,2017650334,16215,Barry Plant Bayside,https://www.domain.com.au/real-estate-agencies/barryplantbayside-16215,https://www.domain.com.au/76-nepean-highway-mentone-vic-3194-2017650334,935000,,0,SB-0894-CJ,https://www.domain.com.au/property-profile/76-nepean-highway-mentone-vic-3194,427,https://bucket-api.domain.com.au/v1/bucket/image/2017650334_2_1_220309_040926-w2000-h1333
5,Olive,Gr,Mentone,3194.0,Vic,"{'latitude': -37.9852743, 'longitude': 145.078568}",Unit,2,1.0,1.0,AUSP,Lewin Real Estate Pty Ltd,2017646316,33543,Lewin Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/lewinrealestateptyltd-33543,https://www.domain.com.au/5-5-olive-grove-mentone-vic-3194-2017646316,572000,5,0,GA-2003-OS,https://www.domain.com.au/property-profile/5-olive-grove-mentone-vic-3194,100,0
14,Shearman,Cr,Mentone,3194.0,Vic,"{'latitude': -37.97834, 'longitude': 145.0576302}",House,4,2.0,2.0,AUHB,Buxton Mentone,2017638846,3937,Buxton Real Estate Mentone,https://www.domain.com.au/real-estate-agencies/buxtonrealestatementone-3937,https://www.domain.com.au/14-shearman-crescent-mentone-vic-3194-2017638846,1900000,,0,NZ-3176-KI,https://www.domain.com.au/property-profile/14-shearman-crescent-mentone-vic-3194,794,https://bucket-api.domain.com.au/v1/bucket/image/2017638846_11_1_220303_105920-w1600-h1067
12,Wakool,Av,Mentone,3194.0,Vic,"{'latitude': -37.982827, 'longitude': 145.054231}",House,3,2.0,1.0,AUSP,Buxton Mentone,2017654387,3937,Buxton Real Estate Mentone,https://www.domain.com.au/real-estate-agencies/buxtonrealestatementone-3937,https://www.domain.com.au/12-wakool-avenue-mentone-vic-3194-2017654387,2100000,,0,JA-0466-FA,https://www.domain.com.au/property-profile/12-wakool-avenue-mentone-vic-3194,697,https://bucket-api.domain.com.au/v1/bucket/image/2017654387_1_1_220310_043720-w1600-h1067
50,Basilica,Vs,Mernda,3754.0,Vic,"{'latitude': -37.6090177, 'longitude': 145.0894926}",House,3,2.0,1.0,AUSD,RW Mernda,2017669435,33841,Ray White Mernda,https://www.domain.com.au/real-estate-agencies/raywhitemernda-33841,https://www.domain.com.au/50-basilica-vista-mernda-vic-3754-2017669435,707000,,0,II-4829-WJ,https://www.domain.com.au/property-profile/50-basilica-vista-mernda-vic-3754,510,https://bucket-api.domain.com.au/v1/bucket/image/2017605189_1_1_220218_012840-w6238-h4159
27,Jackaroo,St,Mernda,3754.0,Vic,"{'latitude': -37.5920941, 'longitude': 145.0897404}",House,3,2.0,2.0,AUSD,Ray White Mill Park,2017651236,12621,Ray White Mill Park,https://www.domain.com.au/real-estate-agencies/raywhitemillpark-12621,https://www.domain.com.au/27-jackaroo-street-mernda-vic-3754-2017651236,620000,,0,HP-8607-PV,https://www.domain.com.au/property-profile/27-jackaroo-street-mernda-vic-3754,294,https://bucket-api.domain.com.au/v1/bucket/image/2017651236_1_1_220309_060751-w5345-h3501
12,Parkwood,Rd,Mernda,3754.0,Vic,"{'latitude': -37.6128375, 'longitude': 145.0840777}",House,4,2.0,2.0,AUSD,HAR Rata & Co,2017644632,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/12-parkwood-road-mernda-vic-3754-2017644632,867000,,0,ZS-5641-CC,https://www.domain.com.au/property-profile/12-parkwood-road-mernda-vic-3754,590,https://bucket-api.domain.com.au/v1/bucket/image/2017644632_1_1_220307_063827-w1920-h1280
29,Edson,Rd,Mickleham,3064.0,Vic,"{'latitude': -37.5360781, 'longitude': 144.8960563}",House,4,2.0,2.0,AUSD,Buckingham & Company,2017654761,12165,Buckingham & Company,https://www.domain.com.au/real-estate-agencies/buckinghamcompany-12165,https://www.domain.com.au/29-edson-road-mickleham-vic-3064-2017654761,694000,,0,QS-3254-SX,https://www.domain.com.au/property-profile/29-edson-road-mickleham-vic-3064,512,https://bucket-api.domain.com.au/v1/bucket/image/2017654761_1_1_220310_052855-w1000-h667
14,Littlewick,Pde,Mickleham,3064.0,Vic,"{'latitude': -37.5388198, 'longitude': 144.9041877}",House,4,2.0,2.0,AUSD,HAR Hume,2017649524,22388,Harcourts Hume,https://www.domain.com.au/real-estate-agencies/harcourtshume-22388,https://www.domain.com.au/14-littlewick-parade-mickleham-vic-3064-2017649524,915000,,0,GF-2048-ET,https://www.domain.com.au/property-profile/14-littlewick-parade-mickleham-vic-3064,576,https://bucket-api.domain.com.au/v1/bucket/image/2017649524_1_1_220309_020638-w1600-h1200
80,Wright,St,Middle Park,3206.0,Vic,"{'latitude': -37.848421, 'longitude': 144.95868}",House,3,1.0,2.0,AUHB,Marshall White Balwyn,2017655679,18211,Marshall White Port Phillip,https://www.domain.com.au/real-estate-agencies/marshallwhiteportphillip-18211,https://www.domain.com.au/80-wright-street-middle-park-vic-3206-2017655679,4225000,,0,YO-2400-DQ,https://www.domain.com.au/property-profile/80-wright-street-middle-park-vic-3206,319,https://bucket-api.domain.com.au/v1/bucket/image/15824183_1_1_220406_020503-w2000-h1335
6,Bellevue,Ct,Mill Park,3082.0,Vic,"{'latitude': -37.6753413, 'longitude': 145.0531705}",House,5,2.0,2.0,AUSD,Barry Plant Bundoora,2017650976,4902,Barry Plant Bundoora,https://www.domain.com.au/real-estate-agencies/barryplantbundoora-4902,https://www.domain.com.au/6-bellevue-court-mill-park-vic-3082-2017650976,880000,,0,PR-7118-LO,https://www.domain.com.au/property-profile/6-bellevue-court-mill-park-vic-3082,534,https://bucket-api.domain.com.au/v1/bucket/image/2017650976_1_1_220309_053620-w2000-h1333
200,Blossom Park,Dr,Mill Park,3082.0,Vic,"{'latitude': -37.6771111, 'longitude': 145.0770338}",House,5,2.0,2.0,AUSD,North Link Real Estate Pty Ltd,2017644661,35368,North Link Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/northlinkrealestateptyltd-35368,https://www.domain.com.au/200-blossom-park-drive-mill-park-vic-3082-2017644661,1250000,,0,KB-1773-AD,https://www.domain.com.au/property-profile/200-blossom-park-drive-mill-park-vic-3082,612,https://bucket-api.domain.com.au/v1/bucket/image/2017644661_1_1_220307_064813-w1500-h1003
8,Hayley,Ct,Mill Park,3082.0,Vic,"{'latitude': -37.6653165, 'longitude': 145.0412533}",Unit,2,1.0,1.0,AUSD,Love & Co,2017650146,7123, Love & Co  ,https://www.domain.com.au/real-estate-agencies/loveco-7123,https://www.domain.com.au/1-8-hayley-court-mill-park-vic-3082-2017650146,545000,1,0,YW-8568-OJ,https://www.domain.com.au/property-profile/8-hayley-court-mill-park-vic-3082,277,0
51,Konrads,Cr,Mill Park,3082.0,Vic,"{'latitude': -37.6692121, 'longitude': 145.0492729}",House,3,1.0,1.0,AUSD,Ray White Mill Park,2017651229,12621,Ray White Mill Park,https://www.domain.com.au/real-estate-agencies/raywhitemillpark-12621,https://www.domain.com.au/51-konrads-crescent-mill-park-vic-3082-2017651229,695000,,0,NA-4419-WZ,https://www.domain.com.au/property-profile/51-konrads-crescent-mill-park-vic-3082,595,https://bucket-api.domain.com.au/v1/bucket/image/2017651229_1_1_220309_060731-w4724-h3149
17,Research,Dr,Mill Park,3082.0,Vic,"{'latitude': -37.6611815, 'longitude': 145.0761937}",House,5,3.0,3.0,AUSD,Ray White Mill Park,2017651227,12621,Ray White Mill Park,https://www.domain.com.au/real-estate-agencies/raywhitemillpark-12621,https://www.domain.com.au/17-research-drive-mill-park-vic-3082-2017651227,1490000,,0,AA-6907-YW,https://www.domain.com.au/property-profile/17-research-drive-mill-park-vic-3082,652,https://bucket-api.domain.com.au/v1/bucket/image/2017651227_1_1_220310_054708-w4724-h3149
10,San Marco,Pl,Mill Park,3082.0,Vic,"{'latitude': -37.675295, 'longitude': 145.059085}",Unit,2,1.0,1.0,AUSD,HAR Rata & Co,2017658171,30123,Harcourts Rata & Co,https://www.domain.com.au/real-estate-agencies/harcourtsrataco-30123,https://www.domain.com.au/10-san-marco-place-mill-park-vic-3082-2017658171,545000,,0,UB-7515-QQ,https://www.domain.com.au/property-profile/10-san-marco-place-mill-park-vic-3082,215,https://bucket-api.domain.com.au/v1/bucket/image/2017658171_1_1_220311_061049-w1920-h1280
2,Stillman,Dr,Mill Park,3082.0,Vic,"{'latitude': -37.654512, 'longitude': 145.0742438}",Unit,2,1.0,1.0,AUSP,Love & Co,2017653008,7119,   Love & Co,https://www.domain.com.au/real-estate-agencies/loveco-7119,https://www.domain.com.au/21-2-stillman-drive-mill-park-vic-3082-2017653008,505000,21,0,NK-3663-FM,0,0,0
22,Westwood,Dr,Mill Park,3082.0,Vic,"{'latitude': -37.661998, 'longitude': 145.078883}",Townhouse,3,2.0,2.0,AUSD,Love & Co,2017645143,7119,   Love & Co,https://www.domain.com.au/real-estate-agencies/loveco-7119,https://www.domain.com.au/22-westwood-drive-mill-park-vic-3082-2017645143,656000,,0,DR-9431-VE,https://www.domain.com.au/property-profile/22-westwood-drive-mill-park-vic-3082,241,https://bucket-api.domain.com.au/v1/bucket/image/2017645143_1_1_220307_102832-w5550-h3700
126,Heatherdale,Rd,Mitcham,3132.0,Vic,"{'latitude': -37.829382, 'longitude': 145.213122}",Unit,2,1.0,1.0,AUSD,Philip Webb Doncaster,2017652398,4765,Philip Webb Real Estate Doncaster,https://www.domain.com.au/real-estate-agencies/philipwebbrealestatedoncaster-4765,https://www.domain.com.au/1-126-heatherdale-road-mitcham-vic-3132-2017652398,397000,1,0,QV-8983-QH,https://www.domain.com.au/property-profile/126-heatherdale-road-mitcham-vic-3132,107,0
36,Madison,Bvd,Mitcham,3132.0,Vic,"{'latitude': -37.822256, 'longitude': 145.19009}",Townhouse,3,2.0,2.0,AUSP,HAR Vermont South,2017625143,20439,Harcourts Vermont South,https://www.domain.com.au/real-estate-agencies/harcourtsvermontsouth-20439,https://www.domain.com.au/36-madison-boulevard-mitcham-vic-3132-2017625143,1100800,,0,QA-1700-JL,https://www.domain.com.au/property-profile/36-madison-boulevard-mitcham-vic-3132,345,https://bucket-api.domain.com.au/v1/bucket/image/2017625143_1_1_220227_103417-w1619-h1080
7,Reserve,Av,Mitcham,3132.0,Vic,"{'latitude': -37.8194376, 'longitude': 145.2004411}",House,3,1.0,1.0,AUSP,RW Forest Hill,2017654380,30603,Ray White Forest Hill,https://www.domain.com.au/real-estate-agencies/raywhiteforesthill-30603,https://www.domain.com.au/7-reserve-avenue-mitcham-vic-3132-2017654380,1272500,,0,MN-6775-YX,https://www.domain.com.au/property-profile/7-reserve-avenue-mitcham-vic-3132,728,https://bucket-api.domain.com.au/v1/bucket/image/2017654380_1_1_220310_043636-w3000-h2000
565,Whitehorse,Rd,Mitcham,3132.0,Vic,"{'latitude': -37.815228, 'longitude': 145.197494}",Townhouse,2,1.0,1.0,AUSD,Ray White Blackburn,2017646087,4665,Ray White Blackburn,https://www.domain.com.au/real-estate-agencies/rwblackburn,https://www.domain.com.au/6-565-whitehorse-road-mitcham-vic-3132-2017646087,738000,6,0,TC-0984-SN,https://www.domain.com.au/property-profile/565-whitehorse-road-mitcham-vic-3132,172,https://bucket-api.domain.com.au/v1/bucket/image/w720-h480-3370297_1_ofi_150213_095132
706,Whitehorse,Rd,Mitcham,3132.0,Vic,"{'latitude': -37.817024, 'longitude': 145.2069559}",Townhouse,3,3.0,2.0,AUSD,Fletchers Blackburn,2017653725,20482,Fletchers Blackburn,https://www.domain.com.au/real-estate-agencies/fletchersblackburn-20482,https://www.domain.com.au/3-706-whitehorse-road-mitcham-vic-3132-2017653725,930000,3,0,CX-0747-DN,https://www.domain.com.au/property-profile/706-whitehorse-road-mitcham-vic-3132,257,https://bucket-api.domain.com.au/v1/bucket/image/w800-h600-2009885088_1_pi_150312_023220
65,Rostrevor,Pde,Mont Albert North,3129.0,Vic,"{'latitude': -37.8067267, 'longitude': 145.1066063}",Townhouse,3,2.0,2.0,AUSD,Noel Jones Blackburn,2017652958,246,Noel Jones Blackburn,https://www.domain.com.au/real-estate-agencies/noeljonesblackburn-246,https://www.domain.com.au/3-65-rostrevor-parade-mont-albert-north-vic-3129-2017652958,1520000,3,0,WA-4759-WV,https://www.domain.com.au/property-profile/65-rostrevor-parade-mont-albert-north-vic-3129,0,0
26,Airlie,Rd,Montmorency,3094.0,Vic,"{'latitude': -37.7230505, 'longitude': 145.1164221}",House,3,1.0,1.0,AUSD,Darren Jones Real Estate,2017644239,11759,Darren Jones Real Estate,https://www.domain.com.au/real-estate-agencies/darrenjonesrealestate,https://www.domain.com.au/1-26-airlie-road-montmorency-vic-3094-2017644239,960000,1,0,SU-1212-NW,https://www.domain.com.au/property-profile/26-airlie-road-montmorency-vic-3094,1154,0
26a,Airlie,Rd,Montmorency,3094.0,Vic,"{'latitude': -37.7230505, 'longitude': 145.1164221}",House,3,1.0,1.0,AUSD,Darren Jones Real Estate,2017644239,11759,Darren Jones Real Estate,https://www.domain.com.au/real-estate-agencies/darrenjonesrealestate,https://www.domain.com.au/1-26-airlie-road-montmorency-vic-3094-2017644239,960000,,0,XS-6171-SZ,https://www.domain.com.au/property-profile/26a-beattie-street-montmorency-vic-3094,608,https://bucket-api.domain.com.au/v1/bucket/image/2014241771_1_pi_180313_022208-w1600-h1067
6C,Huntly,St,Moonee Ponds,3039.0,Vic,"{'latitude': -37.766057, 'longitude': 144.906875}",House,3,2.0,2.0,AUSD,Alexkarbon Real Estate,2017651524,20444,Alexkarbon Real Estate Pty Ltd,https://www.domain.com.au/real-estate-agencies/alexkarbonrealestateptyltd-20444,https://www.domain.com.au/6c-huntly-street-moonee-ponds-vic-3039-2017651524,1625000,,0,QI-0504-HC,https://www.domain.com.au/property-profile/6c-huntly-street-moonee-ponds-vic-3039,369,https://bucket-api.domain.com.au/v1/bucket/image/2017651524_1_1_220309_065228-w1920-h1280
1,Alison,St,Moorabbin,3189.0,Vic,"{'latitude': -37.943365299999996, 'longitude': 145.0427848}",Villa,2,1.0,1.0,AUVB,Gary Peer,2017642901,30997,    Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-30997,https://www.domain.com.au/2-1-alison-street-moorabbin-vic-3189-2017642901,670000,2,0,BH-9085-UU,https://www.domain.com.au/property-profile/1-alison-street-moorabbin-vic-3189,98,0
50,Barilla,Rd,Moorabbin,3189.0,Vic,"{'latitude': -37.9415601, 'longitude': 145.0470952}",Unit,2,1.0,1.0,AUSD,Hodges Mentone/Chelsea,2017648862,3918,Hodges Mentone/Chelsea,https://www.domain.com.au/real-estate-agencies/hodgesmentonechelsea-3918,https://www.domain.com.au/8-50-barilla-road-moorabbin-vic-3189-2017648862,837000,8,0,GZ-5017-OH,https://www.domain.com.au/property-profile/50-barilla-road-moorabbin-vic-3189,213,0
35,Fiddes,St,Moorabbin,3189.0,Vic,"{'latitude': -37.936565, 'longitude': 145.047591}",Townhouse,3,1.0,1.0,AUSD,Ray White Cheltenham,2017645912,6378,Ray White Cheltenham,https://www.domain.com.au/real-estate-agencies/rwcheltenham,https://www.domain.com.au/1-35-fiddes-street-moorabbin-vic-3189-2017645912,1070000,1,0,BD-9905-NR,https://www.domain.com.au/property-profile/35-fiddes-street-moorabbin-vic-3189,199,0
1b,Genoa,St,Moorabbin,3189.0,Vic,"{'latitude': -37.9423316, 'longitude': 145.0550082}",Townhouse,3,2.0,2.0,AUHB,Gary Peer,2017643221,30997,    Gary Peer,https://www.domain.com.au/real-estate-agencies/garypeer-30997,https://www.domain.com.au/1b-genoa-street-moorabbin-vic-3189-2017643221,880000,,0,DT-4854-PM,https://www.domain.com.au/property-profile/1b-genoa-street-moorabbin-vic-3189,165,https://bucket-api.domain.com.au/v1/bucket/image/2017643221_1_1_220307_021311-w2000-h1333
7,Myoora,Dr,Mooroolbark,3138.0,Vic,"{'latitude': -37.7779262, 'longitude': 145.3164875}",House,3,1.0,1.0,AUSP,Jellis Craig Ringwood,2017663160,4081,Jellis Craig Ringwood,https://www.domain.com.au/real-estate-agencies/jelliscraigringwood-4081,https://www.domain.com.au/7-myoora-drive-mooroolbark-vic-3138-2017663160,780500,,0,VC-1592-GX,https://www.domain.com.au/property-profile/7-myoora-drive-mooroolbark-vic-3138,884,https://bucket-api.domain.com.au/v1/bucket/image/2017663160_2_1_220315_034149-w1600-h1067
34b,Barkly,St,Mordialloc,3195.0,Vic,"{'latitude': -38.0019329, 'longitude': 145.0873091}",Townhouse,3,2.0,2.0,AUSP,Buxton Mentone,2017638805,3937,Buxton Real Estate Mentone,https://www.domain.com.au/real-estate-agencies/buxtonrealestatementone-3937,https://www.domain.com.au/34b-barkly-street-mordialloc-vic-3195-2017638805,1070000,,0,YF-3004-YT,https://www.domain.com.au/property-profile/34b-barkly-street-mordialloc-vic-3195,144,https://bucket-api.domain.com.au/v1/bucket/image/2017638805_1_1_220303_105421-w1600-h1067
